age,marital,education,default,balance,housing,loan,contact,duration,campaign,pdays,previous,poutcome,y
35,1,2,no,7050,no,no,0,278,3,187,1,1,yes
34,2,2,no,2885,no,no,0,314,2,156,4,2,yes
58,1,1,no,2155,no,yes,0,135,2,92,5,1,yes
39,2,1,no,902,yes,no,0,691,2,180,5,0,yes
70,1,0,no,579,no,no,0,82,2,181,1,0,no
44,1,2,no,1791,no,no,0,71,1,190,1,1,yes
27,0,2,no,5291,no,no,0,293,1,91,4,1,yes
33,1,1,no,1211,no,no,0,535,1,188,1,1,yes
77,1,1,no,638,no,no,0,288,1,188,1,1,yes
57,1,0,no,501,yes,yes,0,105,7,188,2,0,no
31,0,2,no,533,no,no,0,144,1,91,9,1,yes
76,1,0,no,3324,no,no,0,309,1,90,4,1,yes
75,1,1,no,6053,no,no,0,865,2,190,1,0,no
28,1,1,no,61,yes,no,0,253,1,174,4,1,yes
35,1,2,no,0,yes,no,0,391,2,92,5,1,yes
59,1,1,no,116,no,no,0,268,1,183,7,1,yes
42,1,1,no,413,yes,no,0,456,2,184,2,1,yes
35,0,2,no,353,no,no,0,352,1,183,1,1,yes
44,0,1,no,451,no,no,0,203,1,183,2,1,no
60,1,1,no,523,no,no,0,467,1,182,3,1,yes
34,1,1,no,1454,yes,no,0,231,2,297,2,0,yes
57,1,0,no,9367,no,no,0,981,1,90,6,1,yes
75,1,1,no,291,no,no,0,515,1,183,1,0,yes
64,1,2,no,846,no,no,0,671,1,181,3,0,yes
36,1,2,no,341,no,no,0,419,2,183,1,1,yes
27,0,1,no,255,no,no,0,123,1,182,4,1,no
29,0,1,no,113,no,no,0,328,2,183,4,1,yes
34,0,2,no,13014,no,no,0,637,1,183,1,1,yes
34,0,2,no,417,yes,no,0,155,10,149,5,0,no
41,1,2,no,27696,no,no,0,138,2,184,3,1,yes
47,1,1,no,3715,no,no,0,171,2,182,4,2,yes
36,2,1,no,2843,no,no,0,473,1,182,1,1,no
32,1,1,no,3271,no,no,0,375,1,374,1,2,yes
51,1,2,no,346,no,no,0,122,1,92,5,1,yes
34,1,2,no,8000,no,no,0,291,1,260,2,0,yes
21,0,1,no,123,no,no,1,379,5,93,2,1,yes
54,1,1,no,10185,no,no,0,251,1,186,3,1,yes
35,0,2,no,992,yes,no,1,1416,1,170,4,0,no
29,0,2,no,1026,no,no,0,138,2,92,2,1,yes
38,1,1,no,775,no,no,0,1835,3,182,2,1,yes
48,1,1,no,926,no,no,0,382,4,185,6,1,yes
46,1,2,no,349,no,no,0,295,2,616,1,0,yes
32,1,1,no,484,yes,no,0,83,6,187,3,1,yes
37,1,2,no,2987,yes,no,0,93,1,91,9,0,yes
37,0,2,no,197,no,no,0,531,1,91,2,1,yes
23,0,1,no,431,no,no,0,201,3,186,2,1,yes
58,1,1,no,169,no,no,0,216,1,91,4,1,yes
45,1,2,no,226,yes,no,0,91,4,185,6,1,yes
47,0,2,no,44,no,no,0,374,1,185,1,1,no
30,0,1,no,2424,no,no,0,337,1,95,2,1,yes
30,0,2,no,41,yes,no,0,68,4,186,2,1,no
23,0,1,no,1234,no,no,0,379,1,91,1,1,yes
34,1,2,no,271,yes,no,0,308,1,94,4,1,yes
77,1,0,no,2590,no,no,1,112,5,94,15,1,no
61,2,2,no,52587,no,no,0,394,3,189,1,1,yes
27,0,1,no,535,no,no,0,171,1,91,2,1,yes
50,1,1,no,5361,no,no,0,276,3,195,1,0,no
58,1,2,no,473,no,no,0,1109,1,262,1,1,yes
52,1,1,no,195,yes,no,0,220,1,63,5,0,yes
26,0,2,no,3411,no,no,0,236,1,183,2,1,no
59,1,2,no,2764,no,no,0,459,1,56,3,0,no
64,1,1,no,1612,no,no,0,362,1,183,4,0,no
38,2,1,no,407,yes,yes,0,146,1,183,1,0,no
48,1,1,no,660,no,no,0,318,1,561,2,1,yes
35,0,2,no,681,no,no,0,737,1,561,2,1,yes
66,1,1,no,2326,no,yes,0,232,1,181,1,1,yes
33,1,2,no,2213,no,no,0,240,1,385,9,0,no
52,1,1,no,961,no,yes,0,222,1,553,4,0,yes
38,0,2,no,455,yes,no,0,255,2,555,6,1,yes
59,1,2,no,2013,no,no,0,222,4,94,2,1,yes
47,1,1,no,1568,yes,no,0,388,1,262,7,1,yes
48,1,2,no,0,no,yes,0,204,4,182,1,1,yes
56,1,0,no,16432,no,no,0,702,2,189,2,0,no
60,2,1,no,1,no,no,0,302,1,184,1,1,yes
27,0,2,no,5741,no,no,0,368,1,185,2,0,no
59,2,1,no,7469,no,no,0,287,1,130,1,0,no
39,0,2,no,763,no,no,0,543,1,189,1,0,yes
64,1,1,no,243,no,no,0,144,1,175,1,0,no
55,2,1,no,2204,no,no,0,261,1,264,1,0,yes
57,1,1,no,1686,no,no,1,219,4,311,2,0,no
37,1,1,no,4321,no,no,0,276,3,167,3,0,no
60,1,1,no,0,no,no,1,230,2,126,6,0,no
23,0,1,no,381,no,no,0,696,1,189,2,2,yes
80,1,0,no,0,no,no,0,639,1,189,1,0,yes
29,0,1,no,67,no,no,0,211,1,187,5,1,yes
47,1,1,no,368,no,no,0,269,1,187,5,1,yes
45,0,2,no,483,no,no,0,95,2,265,11,2,yes
35,1,2,no,11219,no,no,0,135,1,195,3,0,no
37,1,2,no,7620,no,no,1,367,1,176,6,0,yes
29,0,2,no,805,no,no,0,132,1,103,7,0,yes
40,0,2,no,0,yes,no,0,228,2,182,6,0,yes
33,0,2,no,101,yes,no,0,393,2,130,1,2,no
35,0,2,no,747,no,no,0,141,2,176,3,0,no
43,1,2,no,10072,no,no,0,145,1,100,4,0,no
54,1,1,no,65,no,no,0,87,1,91,3,0,no
20,0,1,no,215,no,no,0,175,1,92,6,1,yes
48,1,2,no,5473,no,no,0,127,2,184,2,1,yes
38,0,1,no,711,yes,no,0,254,5,140,1,2,no
60,1,1,no,106,no,no,0,137,1,187,4,1,yes
70,1,0,no,2346,no,no,0,694,1,184,5,0,yes
52,1,1,no,196,yes,yes,0,116,1,273,3,0,no
25,0,1,no,469,no,no,0,524,1,187,2,1,no
77,1,0,no,680,no,no,1,513,2,89,7,0,no
37,1,2,no,255,no,no,0,562,2,183,10,1,yes
33,0,1,no,1852,no,no,1,371,1,204,3,2,no
71,1,2,no,15265,no,no,0,865,1,192,2,0,no
33,1,2,no,8023,no,no,0,196,1,87,4,0,no
63,1,1,no,973,no,no,0,318,1,388,1,1,yes
59,1,1,no,7766,yes,no,0,1422,1,461,1,0,yes
22,0,1,no,948,no,no,1,169,1,191,3,1,yes
30,0,1,no,48,no,no,0,217,1,191,2,1,yes
70,1,1,no,4,no,no,0,511,5,125,4,0,no
36,0,2,no,688,no,no,0,293,3,268,2,0,no
24,0,1,no,486,no,no,0,281,2,270,2,2,no
52,1,1,no,117,no,no,0,959,3,186,6,1,yes
71,2,1,no,0,no,no,0,771,1,171,1,1,yes
33,1,2,no,71,no,no,0,335,3,102,2,0,yes
56,1,1,no,1938,no,yes,0,229,1,192,4,1,yes
37,1,2,no,3654,no,no,0,262,1,274,2,2,no
30,0,2,no,5359,no,no,0,427,1,191,3,1,yes
28,0,1,no,1925,no,no,0,139,1,93,3,1,no
48,1,1,no,3519,no,yes,0,229,1,60,2,0,no
60,1,0,no,211,no,no,0,480,2,189,1,0,no
59,1,2,no,315,no,no,0,591,1,176,2,0,yes
37,1,2,no,1113,no,no,0,229,1,182,1,1,yes
28,0,1,no,-46,yes,no,0,525,1,89,11,0,yes
31,0,2,no,4129,no,no,0,105,1,182,1,0,no
36,0,1,no,1407,no,no,0,328,1,109,3,2,no
28,0,1,no,598,yes,no,0,177,1,288,2,0,yes
26,0,1,no,162,yes,no,0,185,2,130,8,2,no
56,1,0,no,1947,no,no,0,225,2,123,5,0,yes
37,0,2,no,1027,yes,no,0,313,1,152,2,1,yes
47,1,0,no,235,no,no,0,136,2,203,1,2,yes
60,2,2,no,2,no,no,0,228,4,390,2,2,yes
27,0,2,no,311,no,no,1,187,3,322,1,2,yes
40,0,2,no,7968,no,no,0,263,2,180,2,1,yes
25,0,1,no,154,no,no,0,141,1,180,2,0,yes
29,0,2,no,2489,yes,no,0,355,1,86,5,0,yes
68,1,1,no,1146,no,no,0,153,2,110,3,1,yes
38,1,1,no,1559,no,no,0,136,2,280,1,0,yes
34,1,1,no,5320,no,no,0,114,6,467,5,2,no
23,0,1,no,287,no,no,1,700,3,180,1,2,no
47,1,2,no,0,yes,no,0,194,2,181,3,0,no
32,0,2,no,354,no,no,0,177,2,133,5,2,yes
32,1,2,no,2667,yes,no,0,251,1,181,4,0,yes
42,1,2,no,144,no,no,0,148,1,87,4,0,yes
39,1,2,no,508,no,no,0,431,1,122,3,0,no
26,0,2,no,760,yes,no,0,456,2,281,5,1,yes
73,0,1,no,1050,no,no,0,562,3,181,2,0,yes
70,2,1,no,6850,no,no,1,252,3,183,1,0,no
68,1,2,no,2820,no,no,0,158,1,92,3,1,no
26,0,1,no,5296,no,no,0,229,1,205,1,0,yes
33,1,2,no,1390,no,no,0,77,1,179,5,0,no
64,1,2,no,1644,no,no,1,341,4,179,4,1,yes
26,0,2,no,294,no,no,0,87,1,91,2,1,yes
27,0,1,no,3529,no,yes,0,162,1,179,2,0,no
30,1,0,no,201,yes,no,0,116,7,186,13,1,no
40,0,1,no,334,no,no,0,219,1,91,6,2,yes
64,1,1,no,1220,no,no,0,84,1,88,1,0,no
36,1,1,no,52,yes,no,0,498,2,179,7,1,yes
33,2,2,no,2240,no,no,0,264,2,278,1,1,yes
49,2,2,no,3293,no,no,0,111,3,585,6,2,no
51,1,2,no,2635,no,no,0,209,2,188,3,1,no
31,1,2,no,1570,yes,no,0,277,4,286,1,0,yes
59,1,1,no,957,no,no,0,301,1,89,2,1,yes
35,1,2,no,2161,no,no,0,139,2,181,3,1,yes
31,0,2,no,147,no,no,0,469,1,181,2,1,yes
76,2,0,no,802,no,no,0,241,1,181,5,1,yes
35,1,1,no,294,yes,no,0,301,1,90,4,1,yes
34,1,2,no,158,no,no,0,212,3,181,6,1,yes
33,1,2,no,0,yes,no,0,305,1,326,1,1,yes
36,1,1,no,4721,no,no,0,288,2,90,3,1,yes
51,1,0,no,3764,no,no,1,450,3,181,6,1,yes
52,1,1,no,1416,no,no,0,436,2,182,1,1,yes
51,2,2,no,66,yes,no,0,138,1,478,2,0,no
29,0,1,no,1448,no,no,0,217,1,184,7,2,no
46,2,2,no,461,no,no,0,127,1,70,2,1,no
39,1,2,no,494,no,no,0,106,2,478,3,0,yes
58,1,2,no,1016,no,no,1,78,2,91,1,0,no
37,1,2,no,0,no,no,0,129,4,107,2,0,no
26,0,2,no,3730,yes,no,0,93,1,98,4,2,no
79,1,0,no,3025,no,no,1,184,1,90,6,1,no
29,0,2,no,1351,no,no,0,228,1,91,1,0,no
75,1,0,no,1765,no,no,1,282,2,181,2,1,no
64,1,0,no,43,no,no,0,117,1,91,1,1,no
33,1,2,no,1676,yes,no,0,102,2,184,2,0,no
27,0,2,no,948,yes,no,0,121,2,207,1,0,no
80,1,0,no,155,no,no,1,290,1,93,2,1,yes
46,1,1,no,640,yes,no,0,215,1,182,4,1,yes
72,1,1,no,951,no,yes,0,229,3,339,1,0,yes
36,1,2,no,495,no,no,0,213,3,182,6,1,yes
40,0,2,no,1509,no,no,0,144,2,124,1,0,no
41,1,2,no,298,no,no,0,209,2,315,4,0,no
27,0,1,no,3754,no,no,0,106,3,98,1,2,no
77,1,0,no,29340,no,no,0,257,1,91,2,2,yes
74,1,2,no,1843,no,no,0,192,1,185,2,1,yes
30,1,2,no,1077,no,no,0,151,1,96,1,0,no
35,1,1,no,262,no,no,0,427,1,181,3,1,yes
42,1,1,no,16517,no,no,0,549,5,203,4,0,no
82,2,0,no,0,no,no,1,506,2,195,1,2,yes
41,2,1,no,6046,yes,yes,1,300,6,182,2,1,yes
51,1,0,no,3844,no,no,0,195,2,215,1,2,no
42,1,2,no,1205,no,no,1,129,1,188,2,1,no
34,2,2,no,12409,no,no,0,189,1,480,4,2,no
38,0,1,no,465,yes,no,0,180,1,302,3,1,yes
60,1,1,no,8332,no,no,0,279,1,194,7,2,yes
47,0,2,no,3232,no,no,1,294,1,274,2,0,no
60,2,1,no,514,no,no,0,263,1,124,9,2,yes
53,1,1,no,1796,no,no,1,295,1,91,2,1,yes
61,1,1,no,5196,no,no,1,244,2,95,4,2,no
51,1,2,no,1612,no,no,0,384,1,182,5,0,no
29,0,2,no,874,yes,no,0,231,1,181,2,1,yes
64,1,0,no,2140,no,no,0,881,3,155,2,0,yes
32,0,2,no,1619,no,no,0,184,1,321,2,1,no
28,1,1,no,897,no,no,0,395,1,285,1,1,no
31,0,2,no,64,no,no,0,181,2,183,3,0,no
54,2,1,no,0,no,no,0,362,1,290,3,1,yes
59,1,1,no,2126,no,no,0,359,1,343,1,0,no
27,0,2,no,1976,no,no,0,394,2,101,1,2,no
46,2,2,no,624,no,no,0,420,1,276,1,2,yes
46,1,2,no,273,yes,no,0,910,2,184,4,1,yes
59,1,2,no,3342,no,no,0,467,2,188,6,2,yes
86,1,1,no,1503,no,no,1,165,3,101,1,2,no
35,0,1,no,1227,no,no,0,593,4,90,6,2,yes
31,0,2,no,3384,no,no,0,247,3,187,3,1,yes
43,2,2,no,2367,no,no,0,173,2,181,4,1,yes
60,1,1,no,3735,no,no,0,248,1,90,10,1,yes
37,1,1,no,1458,no,no,0,344,1,326,1,1,no
54,1,1,no,2693,no,no,0,222,1,188,6,2,yes
27,0,2,no,6791,no,no,1,174,2,229,28,1,no
72,1,0,no,4657,no,no,1,255,1,91,8,1,yes
42,1,1,no,0,yes,yes,0,158,1,330,12,0,no
29,0,2,no,3290,no,no,0,136,1,291,2,1,yes
30,0,1,no,1681,no,no,0,128,1,106,2,1,yes
43,1,1,no,774,no,no,0,101,1,421,1,1,yes
46,0,1,no,5993,no,no,0,151,1,184,2,0,no
62,1,2,no,3371,no,no,0,187,1,178,2,1,yes
26,0,2,no,1370,no,no,0,231,1,295,1,2,no
57,1,2,no,10583,no,no,0,272,1,178,6,1,yes
47,0,2,no,334,yes,no,0,360,1,326,8,0,yes
60,1,1,no,2060,no,no,0,454,1,88,3,2,no
30,1,2,no,2994,yes,no,0,156,1,137,1,2,no
59,1,0,no,4007,no,no,0,157,2,116,4,0,no
72,1,0,no,0,no,no,0,201,3,191,3,0,no
35,1,2,no,957,yes,no,0,263,4,667,4,0,no
30,0,2,no,916,no,no,0,92,2,90,2,1,yes
36,1,2,no,1145,yes,no,0,198,2,181,3,0,no
45,1,1,no,2981,yes,yes,0,88,3,311,3,0,no
31,0,2,no,4319,yes,no,0,515,2,334,5,0,no
28,0,2,no,832,no,no,1,433,3,342,1,0,yes
42,1,1,no,2152,no,no,0,361,2,181,2,0,no
40,1,1,no,3126,yes,no,0,186,2,90,5,0,no
57,2,2,no,3287,no,no,0,277,2,337,1,1,yes
23,0,1,no,488,no,no,0,236,1,92,2,2,yes
31,0,2,no,9629,no,no,0,371,1,174,4,0,no
80,2,0,no,235,no,no,0,577,1,223,3,2,yes
47,1,2,no,288,no,no,0,193,1,181,1,1,yes
27,0,1,no,6036,no,no,0,175,1,181,1,0,yes
27,0,2,no,1393,no,no,0,382,1,271,1,0,no
26,0,2,no,3,yes,yes,0,149,1,350,1,1,yes
61,1,2,no,0,yes,yes,0,158,1,115,2,0,no
50,2,1,no,0,no,no,0,280,1,184,3,1,yes
84,1,1,no,81204,no,no,1,390,1,94,3,1,yes
33,0,1,no,234,no,no,0,176,1,370,2,0,no
47,1,1,no,70,yes,no,0,144,4,374,2,1,yes
54,1,1,no,2102,yes,no,0,547,1,626,2,0,yes
70,1,2,no,15834,no,no,0,172,3,186,1,0,no
44,1,1,no,2897,no,no,0,296,1,180,4,2,no
24,0,1,no,4126,no,no,0,907,4,185,7,0,yes
49,1,2,no,3842,no,no,0,163,1,186,3,0,no
50,1,2,no,5108,yes,no,0,874,2,108,3,1,no
34,2,1,no,961,no,no,0,137,2,430,2,0,no
30,1,2,no,102,yes,no,0,470,7,426,3,2,yes
30,0,2,no,2325,no,no,0,270,3,241,4,2,no
50,1,2,no,377,no,no,0,283,1,319,3,0,no
32,0,1,no,1088,yes,no,0,317,1,363,2,1,yes
27,0,2,no,13107,yes,no,0,661,1,314,2,0,yes
33,0,2,no,562,yes,yes,0,196,1,363,1,0,yes
80,1,1,no,8304,no,no,1,681,1,118,11,1,no
33,0,2,no,718,yes,no,0,122,1,98,2,1,yes
58,1,0,no,1119,no,no,0,122,4,341,2,0,no
27,0,2,no,-67,yes,no,0,604,3,236,2,0,yes
37,1,1,no,0,yes,no,0,208,3,349,2,0,no
34,1,2,no,3696,no,no,0,758,2,160,5,2,yes
69,1,0,no,2398,no,no,0,161,1,186,1,0,no
31,0,2,no,3289,no,no,0,235,1,314,1,0,no
50,1,2,no,0,no,yes,0,337,1,258,6,0,no
73,2,1,no,7111,yes,no,0,284,1,182,1,1,no
33,0,2,no,658,yes,no,0,93,1,173,2,1,no
26,0,2,no,1646,no,no,0,524,4,206,5,1,yes
29,0,2,no,502,no,no,0,366,2,199,3,2,no
27,0,1,no,1327,no,no,0,339,1,241,9,2,no
51,2,2,no,2109,no,no,0,119,1,181,2,1,no
71,2,1,no,3104,no,no,1,271,1,187,1,0,no
62,1,1,no,2917,no,no,0,147,1,188,1,1,no
80,1,1,no,499,no,no,1,224,2,393,4,0,no
62,2,2,no,6,yes,no,0,103,1,182,3,1,yes
49,1,1,no,197,yes,no,0,223,1,182,2,0,yes
62,1,2,no,0,no,no,0,113,3,182,3,0,no
25,0,1,no,1857,yes,no,0,295,4,187,6,1,yes
32,0,2,no,2016,no,no,0,232,1,348,1,1,yes
36,0,2,no,436,no,no,0,567,1,595,2,0,yes
40,1,2,no,11766,yes,no,0,218,2,242,9,0,yes
38,1,2,no,413,no,no,0,240,1,179,2,0,yes
35,0,2,no,670,no,no,0,278,4,182,2,1,yes
23,0,1,no,107,no,no,0,256,5,181,2,1,yes
44,1,0,no,2557,yes,no,0,250,1,181,8,1,yes
70,1,1,no,1310,no,no,0,318,1,181,1,0,no
35,0,2,no,2646,no,no,0,133,8,183,2,1,yes
35,1,2,no,1178,yes,yes,0,220,2,183,5,0,no
75,1,1,no,3771,no,no,1,185,1,181,2,1,yes
51,1,2,no,469,no,no,0,200,1,181,2,1,yes
59,1,1,no,1,no,no,0,159,2,378,3,0,yes
36,1,0,no,1177,no,no,0,330,1,311,4,1,yes
24,0,2,no,736,yes,no,0,442,2,246,2,2,yes
62,1,0,no,1515,yes,no,0,98,4,178,3,0,no
22,0,1,no,129,no,no,0,218,2,181,1,1,yes
36,1,2,no,-115,yes,no,0,297,4,182,2,2,yes
31,0,1,no,4,no,no,0,148,2,182,3,2,no
35,1,2,no,690,no,no,0,131,2,185,1,0,no
57,1,1,no,3738,yes,no,0,220,1,367,7,1,no
22,0,0,no,3472,no,no,0,529,1,181,4,1,yes
73,1,1,no,2850,no,no,0,184,2,185,3,0,no
30,0,2,no,7529,no,no,0,175,6,183,1,1,yes
55,2,1,no,309,no,no,0,167,1,181,3,1,yes
36,0,2,no,3669,no,no,0,166,1,376,1,2,no
38,2,1,no,0,yes,no,1,162,1,181,5,1,yes
39,0,1,no,1672,yes,no,0,462,1,648,1,0,yes
74,1,2,no,4912,no,no,1,268,2,181,3,0,no
38,0,1,no,1711,no,no,0,379,3,202,1,1,yes
31,2,1,no,2980,no,no,0,930,4,292,2,2,no
43,1,2,no,3157,no,no,0,381,2,330,17,2,no
30,0,1,no,2046,no,no,1,595,3,254,1,0,yes
52,1,1,no,371,yes,yes,0,224,2,182,1,1,yes
64,2,1,no,4833,no,no,0,247,2,251,1,0,no
62,1,2,no,997,no,no,0,554,1,304,2,1,yes
76,2,0,no,2693,no,no,0,109,5,184,2,1,no
40,1,2,no,206,no,no,0,499,6,185,4,1,yes
42,1,1,no,1216,yes,no,0,296,1,521,1,0,yes
73,1,0,no,796,no,no,0,888,1,182,3,1,yes
41,2,2,no,5037,no,no,0,252,9,185,5,2,yes
31,0,1,no,81,yes,no,0,215,2,165,11,2,no
46,2,0,no,429,yes,no,0,465,2,369,2,1,yes
35,1,1,no,2779,no,no,0,182,2,186,2,1,yes
41,0,2,no,431,no,no,0,128,2,186,3,1,no
26,0,2,no,222,no,no,0,192,1,334,1,0,yes
46,1,1,no,1723,no,no,0,102,3,192,4,2,no
45,0,1,no,0,yes,no,0,1472,1,192,4,0,yes
60,1,0,no,182,no,no,0,166,5,181,5,0,no
29,0,2,no,1445,no,no,0,328,2,143,2,1,yes
70,1,1,no,2815,no,no,0,125,2,182,1,0,no
30,0,2,no,655,no,no,0,212,1,202,2,1,yes
35,1,2,no,0,yes,yes,0,135,3,363,2,0,no
32,0,1,no,154,yes,no,0,135,1,521,2,0,no
34,0,1,no,607,no,no,0,449,1,326,3,2,no
63,1,0,no,115,no,no,1,325,1,180,7,0,yes
31,0,2,no,725,yes,no,0,345,1,452,1,2,no
68,1,0,no,7945,no,no,0,252,1,181,1,0,no
61,1,0,no,848,no,no,0,605,1,187,1,2,no
37,0,1,no,2722,no,no,1,426,2,179,3,2,yes
26,0,2,no,1438,no,no,0,321,1,449,1,2,yes
37,1,1,no,55,yes,yes,0,99,1,329,4,2,no
70,1,1,no,616,no,no,0,149,2,182,1,0,no
69,1,1,no,0,no,no,0,184,2,126,2,2,yes
30,0,2,no,697,no,no,0,545,2,181,8,1,yes
66,1,0,no,1004,no,no,0,154,1,182,1,1,no
64,1,1,no,4787,no,no,0,392,1,182,1,1,yes
55,1,1,no,962,yes,no,0,623,1,181,3,1,yes
41,1,2,no,0,no,no,0,882,1,181,3,1,yes
79,2,0,no,20,no,no,0,165,2,182,1,2,no
56,1,1,no,0,yes,yes,0,152,1,223,3,2,no
63,1,0,no,12067,no,no,1,660,1,191,1,0,yes
49,0,1,no,1245,no,no,0,115,2,198,2,0,no
48,1,1,no,2533,no,no,0,714,2,633,1,0,no
41,1,2,no,0,yes,no,1,395,3,426,1,2,yes
37,1,1,no,565,no,no,0,449,1,398,1,1,yes
19,0,1,no,329,no,no,0,169,1,190,2,1,yes
32,1,2,no,6138,no,no,0,211,2,196,7,1,no
61,2,1,no,4243,no,no,0,315,1,182,2,1,yes
30,1,2,no,4328,no,no,0,262,3,189,11,2,yes
37,1,1,no,4017,no,no,0,665,2,196,1,1,yes
54,1,2,no,395,no,no,0,183,1,183,2,1,yes
45,1,1,no,205,no,no,0,552,1,90,2,1,yes
38,1,2,no,238,no,no,0,131,1,90,2,1,no
48,1,1,no,1730,yes,no,0,361,1,89,3,1,yes
48,1,2,no,0,yes,no,0,85,1,61,5,0,no
60,1,0,no,5,no,no,0,494,1,95,2,1,yes
45,1,1,no,360,no,no,0,113,1,182,1,1,no
50,1,1,no,402,no,no,0,165,1,180,2,0,no
29,0,2,no,19,no,no,0,268,1,88,4,1,yes
77,1,2,no,7802,no,no,1,421,1,92,2,1,yes
33,1,1,no,1697,no,no,0,489,1,182,1,1,yes
36,1,2,no,7222,yes,no,0,104,1,181,5,0,no
35,0,2,no,415,no,no,0,164,2,89,2,1,yes
80,1,0,no,155,no,no,1,209,1,53,3,1,yes
34,1,2,no,263,no,no,0,203,1,78,8,2,no
29,0,1,no,3528,no,no,0,104,1,208,1,1,no
32,1,2,no,390,yes,yes,0,100,1,243,1,2,no
33,1,2,no,79,yes,no,0,389,1,195,4,1,yes
37,1,1,no,565,no,no,0,329,1,6,2,1,no
30,1,2,no,451,no,no,0,173,1,274,3,0,no
41,0,2,no,1646,yes,no,0,258,1,90,7,1,yes
74,1,1,no,935,no,no,0,226,1,99,2,0,yes
33,0,1,no,228,no,no,1,110,1,89,4,0,no
27,0,1,no,145,yes,no,0,121,4,89,3,0,no
54,1,1,no,1182,yes,no,0,118,2,241,2,0,no
53,1,1,no,4968,no,no,0,109,1,87,2,0,no
46,1,1,no,640,yes,no,0,246,1,55,5,1,yes
37,1,2,no,88,no,no,0,195,1,90,3,2,yes
67,2,1,no,704,no,no,0,613,1,87,3,1,yes
47,1,2,no,97,yes,no,0,220,1,87,3,0,no
56,2,2,no,2037,no,no,0,160,1,91,5,1,no
60,1,0,no,182,no,no,0,141,1,10,10,0,no
34,1,1,no,1221,yes,no,0,182,1,90,8,0,no
36,0,2,no,994,no,no,0,211,1,90,6,1,yes
37,1,2,no,2283,no,no,0,243,2,98,2,0,yes
37,1,2,no,4596,yes,no,0,218,2,211,4,1,no
51,1,2,no,0,no,no,0,662,2,66,2,1,yes
83,1,1,no,0,no,no,1,201,2,268,2,0,no
35,1,2,no,62,no,no,0,226,2,88,4,1,yes
47,1,2,no,3745,no,no,0,113,1,200,1,0,no
53,1,2,no,3634,no,no,0,211,4,88,8,1,yes
32,1,2,no,2976,yes,no,0,269,5,94,6,1,no
46,1,2,no,273,yes,no,0,583,6,53,6,1,yes
21,0,1,no,130,no,no,0,113,2,273,4,0,no
20,0,1,no,291,no,no,1,172,5,371,5,0,no
43,1,2,no,10072,no,no,0,98,1,77,5,0,no
66,1,1,no,3409,no,no,0,801,1,86,2,0,no
78,2,1,no,3417,no,no,0,309,1,181,1,1,yes
42,1,2,no,27696,no,no,0,176,2,89,5,1,yes
34,1,1,no,1076,no,no,0,152,1,182,6,1,yes
34,1,1,no,133,no,no,0,171,2,181,3,1,yes
66,1,1,no,587,no,no,0,457,2,392,2,1,yes
40,0,2,no,1509,no,no,0,333,1,58,3,0,no
54,1,2,no,1624,no,no,0,166,3,182,10,1,yes
31,1,1,no,136,no,no,0,228,2,267,1,0,yes
33,1,1,no,386,no,no,0,317,1,181,5,1,yes
19,0,0,no,608,no,no,0,236,1,180,2,1,yes
31,0,1,no,1282,no,no,0,144,1,460,2,0,no
24,0,1,no,598,no,no,0,762,1,182,2,1,yes
29,0,2,no,3290,no,no,0,430,1,50,3,1,yes
28,0,1,no,4745,no,no,1,360,1,181,5,1,yes
31,0,2,no,533,no,no,1,372,1,90,10,1,yes
50,1,2,no,2611,no,no,0,177,1,387,2,1,no
22,0,1,no,123,no,no,1,267,2,89,7,1,no
54,2,0,no,4401,no,no,1,414,1,183,2,1,yes
59,1,2,no,138,yes,yes,0,106,1,280,4,0,no
27,0,2,no,168,no,no,0,271,1,182,2,1,no
77,1,0,no,3324,no,no,0,289,1,91,5,1,yes
40,1,1,no,260,yes,no,0,306,1,181,5,1,yes
63,2,2,no,0,no,no,0,263,1,181,2,1,yes
37,1,2,no,2987,yes,no,0,216,1,87,10,1,yes
48,1,1,no,1230,yes,no,0,328,2,182,3,1,yes
27,0,1,no,535,no,no,0,159,1,87,3,1,yes
35,1,2,no,8000,no,no,0,331,1,90,3,1,yes
68,1,1,no,1146,no,no,0,356,1,71,5,1,yes
53,0,1,no,1004,no,no,0,393,1,84,1,2,yes
37,0,2,no,197,no,no,0,234,1,87,3,1,yes
58,1,1,no,169,no,no,0,336,3,87,5,1,yes
37,1,2,no,393,yes,no,0,567,3,275,4,0,yes
37,1,2,no,29,no,no,0,404,2,183,2,2,yes
63,1,1,no,1486,no,no,0,698,5,316,3,2,no
34,1,1,no,920,no,no,0,526,3,179,3,1,yes
50,1,1,no,3608,yes,no,0,196,8,182,4,1,yes
70,1,1,no,1164,no,no,1,338,3,185,2,0,no
50,2,1,no,0,yes,no,0,109,3,92,3,0,no
56,1,0,no,870,no,no,0,220,1,179,1,1,yes
57,1,0,no,9367,no,no,0,700,4,92,7,1,yes
29,0,0,no,1374,no,no,0,1205,2,178,7,1,yes
75,1,2,no,6027,no,no,0,809,1,179,4,1,yes
46,1,2,no,349,no,no,0,466,4,88,3,1,yes
29,0,2,no,865,no,no,0,248,3,243,1,0,no
54,2,2,no,2152,no,no,0,226,3,186,7,2,no
56,1,1,no,448,yes,yes,0,556,1,181,2,2,yes
